"ID";"Imagen";"Nombre";"Referencia";"Categoría";"Precio base";"Precio final";"Cantidad";"Estado";
"18927";"http://pedregosa.local/img/p/8/6/7/9/8679.jpg";"BROTHER SIDE COVER L ASY AL(HL5240/5250/5250DNT)";"LM5780001";"";"8.020000";"9.7";"1000";"1";
"30099";"http://pedregosa.local/img/p/3/8/8/0/3880.jpg";"Equipo multifuncion OKI Laser LED Monocromo MB492dn";"45762112";"IMPRESORAS";"315.900000";"382.24";"1000";"1";
"18035";"http://pedregosa.local/img/p/6/1/7/0/6170.jpg";"Epson GF Stylus Photo SP-9900/7900/9890/7890/9700/7700 Cian Claro";"C13T642500";"";"57.150000";"69.15";"1000";"1";
"4925";"http://pedregosa.local/img/p/7/3/8/8/7388.jpg";"Toner OKI C-9600/9800 Negro";"42918916";"";"131.330000";"158.91";"1000";"1";
"55909";"http://pedregosa.local/img/p/3/7/7/4/3774.jpg";"Impresoras Láser Monocromo Samsung SL-M2825ND";"SL-M2825ND";"IMPRESORAS";"91.960000";"111.27";"1000";"1";
"12589";"http://pedregosa.local/img/p/3/0/2/1/3021.jpg";"HP Designjet 500/500 Plus/500PS/510 Cartucho Cian Nº82";"CH566A";"TINTA IMPRESORA";"25.412800";"30.75";"1000";"0";
"13716";"http://pedregosa.local/img/p/3/1/0/4/3104.jpg";"HP Designjet Z5200 Cartucho Gris Claro nº772 300ml";"CN634A";"TINTA IMPRESORA";"109.289600";"132.24";"1000";"0";
"30335";"http://pedregosa.local/img/p/3/5/8/2/3582.jpg";"Escaner portatil Brother DS920DW A4 Color";"DS920DW";"ESCANER";"145.340000";"175.86";"1000";"1";
"31969";"http://pedregosa.local/img/p/2/3/1/1/2311.jpg";"BROTHER Cartucho de tinta amarillo para MFCJ6530DW";"LC3217Y";"";"9.230000";"11.17";"998";"1";
"18743";"http://pedregosa.local/img/p/2/6/0/8/2608.jpg";"Epson WorkForce WF-3000 y WF-7000 Cartucho Cian de Alta Capacidad nº27XL";"C13T27124012";"";"18.840000";"22.8";"1000";"1";
"5370";"http://pedregosa.local/img/p/8/3/6/6/8366.jpg";"Cinta OLIVETTI WORDCART ET-2000/2200 Film Negro";"80670";"";"3.600000";"4.36";"989";"1";
"8833";"http://pedregosa.local/img/p/7/3/9/0/7390.jpg";"OKI C-5600/5700 Tambor Magenta";"43381706";"";"47.420000";"57.38";"1000";"1";
"14035";"http://pedregosa.local/img/p/3/7/9/7/3797.jpg";"Impresora OKI Matricial ML-5720eco";"44209905";"IMPRESORAS";"470.480000";"569.28";"1000";"0";
"17508";"http://pedregosa.local/img/p/7/0/3/9/7039.jpg";"LEXMARK Toner CS310N/410DN/510DE/510DTE Retornable Negro 4.000 Paginas";"70C2HK0";"";"85.710000";"103.71";"1000";"1";
"32216";"http://pedregosa.local/img/p/3/4/9/7/3497.jpg";"Canon iPF PRO1000 Cartucho Chroma Optimizer PFI-1000CO";"0556C001AA";"";"40.380000";"48.86";"1000";"1";
"33815";"http://pedregosa.local/img/p/8/8/1/5/8815.jpg";"COLIDO 3D-GOLD Filamento PLA Termo 1.75mm 0,5 Kg Rosa  cassette";"COL3D-LFD037I";"";"19.230000";"23.27";"1000";"1";
"12908";"http://pedregosa.local/img/p/7/9/2/8/7928.jpg";"SAMSUNG ML-1910,1915 SCX-4600, SF-650 Toner Negro Alta 2.500 PAGINAS";"MLT-D1052L";"";"61.450000";"74.35";"1000";"1";
"14542";"http://pedregosa.local/img/p/8/0/7/2/8072.jpg";"Epson AcuLaser C2900 Unidad Fusora";"C13S053043";"TONER IMPRESORA";"85.880000";"103.91";"1000";"1";
"30665";"http://pedregosa.local/img/p/2/3/0/3/2303.jpg";"BROTHER MFCJ4420DW/MFCJ4620DW Cartucho Magenta";"LC221MBP";"";"6.360000";"7.7";"1000";"1";
"32387";"http://pedregosa.local/img/p/8/7/5/0/8750.jpg";"Canon iPF PRO2000/4000/4000S/6000S Cartucho Gris PFI-1300";"0817C001AA";"";"125.190000";"151.48";"1000";"1";
"5918";"http://pedregosa.local/img/p/7/5/9/2/7592.jpg";"Toner Ricoh CL-4000DN/HDN Amarillo (Type 245)";"888281";"";"96.080000";"116.26";"1000";"1";
"11264";"http://pedregosa.local/img/p/7/4/7/1/7471.jpg";"OKI C-3500/3520MFP/3530MFP/MC360 Tambor Magenta 15.000 PAGINAS";"43460222";"";"39.520000";"47.82";"1000";"1";
"15031";"http://pedregosa.local/img/p/4/2/3/2/4232.jpg";"Pack de ahorro de 2 cartuchos de tóner original LaserJet HP 78A negro. Rendimiento de 2100 páginas";"CE278AD";"TONER IMPRESORA";"113.500000";"137.34";"1000";"1";
"17849";"http://pedregosa.local/img/p/5/1/6/4/5164.jpg";"Brother DCP-J552dw MFC-J470dw, Cartucho Negro. 300 pag.";"LC121BKBP";"";"11.770000";"14.24";"1000";"1";
"32558";"http://pedregosa.local/img/p/4/5/2/7/4527.jpg";"HP DesignJet 745 Cartucho Negro Foto 130ml";"F9J98A";"TINTA IMPRESORA";"65.060800";"78.72";"1000";"0";
"55545";"http://pedregosa.local/img/p/3/1/2/8/3128.jpg";"HP Cartucho GF para Z6200 MBK 771C 775ml PK1";"B6Y07A";"TINTA IMPRESORA";"203.649600";"246.42";"1000";"0";
"11416";"http://pedregosa.local/img/p/3/1/4/0/3140.jpg";"HP Designjet Z6100 Cartucho Cian Claro nº91 (775ml)";"C9470A";"TINTA IMPRESORA";"220.382400";"266.66";"1000";"0";
"12429";"http://pedregosa.local/img/p/5/9/4/8/5948.jpg";"Epson GF Stylus Photo 7900/9900 Cartucho Amarillo";"C13T636400";"";"213.190000";"257.96";"1000";"1";
"18957";"http://pedregosa.local/img/p/3/7/7/1/3771.jpg";"Impresoras Láser Monocromo Samsung ML-6515ND";"ML-6515ND";"IMPRESORAS";"1039.670000";"1258";"1000";"1";
"30102";"http://pedregosa.local/img/p/3/7/5/7/3757.jpg";"Impresora OKI Laser/LED Monocromo B432dn";"45762012";"IMPRESORAS";"263.930000";"319.36";"1000";"0";
"18038";"http://pedregosa.local/img/p/6/1/9/1/6191.jpg";"Epson GF Stylus Photo SP-9900/7900/9890/7890/9700/7700 negro mate";"C13T642800";"";"57.150000";"69.15";"1000";"1";
"4931";"http://pedregosa.local/img/p/5/7/6/7/5767.jpg";"Epson Stylus D-66/D68/D88, DX-3800/DX-4800 Cartucho Negro";"C13T06114010";"";"9.240000";"11.18";"1000";"1";
"55949";"http://pedregosa.local/img/p/3/8/7/1/3871.jpg";"Equipo multifuncion laser monocromo Kyocera FS-1325MFP";"1102M73NL0";"IMPRESORAS";"175.860000";"212.79";"999";"1";
"12592";"http://pedregosa.local/img/p/8/0/4/0/8040.jpg";"Epson Aculaser M8000N UNIDAD FOTOCONDUCTORA Y TÓNER 15K";"C13S051188";"TONER IMPRESORA";"188.470000";"228.05";"1000";"1";
"13729";"http://pedregosa.local/img/p/3/2/1/9/3219.jpg";"HP Designjet T7100 Cartucho Cian nº761 400ml Pack 3";"CR272A";"TINTA IMPRESORA";"364.670000";"441.25";"1000";"1";
"30338";"http://pedregosa.local/img/p/4/2/5/8/4258.jpg";"Pack de ahorro de 3 cartuchos de tóner original HP 131A cian/magenta/amarillo. Rendimiento de 1800 páginas";"U0SL1AM";"TONER IMPRESORA";"185.190000";"224.08";"1000";"1";
"31972";"http://pedregosa.local/img/p/2/3/4/5/2345.jpg";"BROTHER Cartucho de tinta magenta de larga duración para MFCJ5330,MFCJ6530DW,MFCJ6930DW";"LC3219XLM";"";"16.450000";"19.9";"998";"1";
"18749";"http://pedregosa.local/img/p/5/7/9/7/5797.jpg";"Epson WorkForce WF-3000 y WF-7000 Multipack (C,M,Y)de Alta Capacidad nº27XL";"C13T27154012";"";"56.170000";"67.97";"1000";"1";
"5393";"http://pedregosa.local/img/p/1/6/5/2/1652.jpg";"Cinta OLIVETTI DM-624 LONGCART";"82348";"";"12.820000";"15.51";"1000";"0";
"8838";"http://pedregosa.local/img/p/6/1/4/4/6144.jpg";"Brother MFC/DCP-130C/240C/440CN/560CN/750CW, Cartucho Negro. 500 pág.";"LC-1000BK";"";"15.760000";"19.07";"1000";"1";
"14042";"http://pedregosa.local/img/p/8/2/5/2/8252.jpg";"Cinta OKI ML-5721/5791eco Negra";"44173406";"";"35.500000";"42.96";"1000";"1";
"17514";"http://pedregosa.local/img/p/7/0/2/2/7022.jpg";"LEXMARK Toner CS310N/410DN/510DE/510DTE Retornable Cian 1.000 Paginas";"70C20C0";"";"50.390000";"60.97";"1000";"1";
"32223";"http://pedregosa.local/img/p/3/1/8/3/3183.jpg";"HP DesignJet T730 Cartucho Negro Mate Nº728";"F9J68A";"TINTA IMPRESORA";"157.651200";"190.76";"1000";"0";
"33818";"http://pedregosa.local/img/p/8/8/1/8/8818.jpg";"COLIDO 3D-PEN Filamento 1,75 PLA Transparente/Translúcidos Amarillo/TR Rojo/TR Azul/Madera (20 unid.";"COL3D-LFD0425";"";"9.000000";"10.89";"1000";"1";
"9705";"http://pedregosa.local/img/p/8/4/9/7/8497.jpg";"Canon IPF500/600/700 depósito de tinta Amarilla";"0898B001AA";"";"50.430000";"61.02";"1000";"1";
"12176";"http://pedregosa.local/img/p/8/5/3/9/8539.jpg";"Brother Cinta laminada Blanco / negro (Flexibles) 12mm";"TZE-FX-231";"";"11.060000";"13.38";"1000";"1";
"24580";"http://pedregosa.local/img/p/8/7/1/3/8713.jpg";"Brother Cinta No laminada amarillo/negro 9mm, 8m";"M-K621BZ";"";"5.960000";"7.21";"1000";"1";
"17683";"http://pedregosa.local/img/p/5/6/7/3/5673.jpg";"Canon MG-5450/6350 IP7250 Cartucho Negro CLI-551";"6508B001";"";"8.900000";"10.77";"1000";"1";
"41725";"http://pedregosa.local/img/p/6/9/7/0/6970.jpg";"KYOCERA-MITA TK6705 70.000 pág.TONER LASER NEGRO PARA TASKalfa 6500i/8000i";"1T02LF0NL0";"";"101.310000";"122.59";"1000";"1";
"12317";"http://pedregosa.local/img/p/5/5/0/1/5501.jpg";"Canon Pixma IP3600/4600 cartucho negro";"PGI-520BK";"";"11.090000";"13.42";"1000";"1";
"13426";"http://pedregosa.local/img/p/8/2/2/3/8223.jpg";"Canon IRC/1021I Toner Cian CEXV26";"1659B006";"";"111.660000";"135.11";"1000";"1";
"24813";"http://pedregosa.local/img/p/6/6/9/0/6690.jpg";"Epson Aculaser 3800 Toner Amarillo";"C13S051128";"";"169.740000";"205.39";"1000";"1";
"31699";"http://pedregosa.local/img/p/3/9/2/7/3927.jpg";"EQUIPO MULTIFUNCIÓN EPSON Expression Home XP-442";"C11CF30403";"IMPRESORAS";"47.060000";"56.94";"0";"0";
"3973";"http://pedregosa.local/img/p/3/0/7/0/3070.jpg";"HP Designjet 30/130 Cartucho Amarillo Nº85";"C9427A";"TINTA IMPRESORA";"41.350400";"50.03";"1000";"0";
"7357";"http://pedregosa.local/img/p/2/0/5/2/2052.jpg";"Toner MINOLTA-QMS EP-30 -2 Unidades de 45gr-";"8931-0350 *";"";"35.820000";"43.34";"1000";"0";
"3701";"http://pedregosa.local/img/p/5/6/4/2/5642.jpg";"Cartucho de tóner original LaserJet HP 12A negro. Rendimiento de 2000 páginas";"Q2612A";"TONER IMPRESORA";"63.150000";"76.41";"1000";"1";
"13573";"http://pedregosa.local/img/p/8/6/1/6/8616.jpg";"Brother Cinta laminada Blanco / negro (Superadhesiva) 12mm";"TZE-S231";"";"11.060000";"13.38";"1000";"1";
"15547";"http://pedregosa.local/img/p/7/6/8/6/7686.jpg";"RICOH C811DN Toner Negro";"821217";"";"57.430000";"69.49";"1000";"1";
"31841";"http://pedregosa.local/img/p/8/0/0/9/8009.jpg";"SAMSUNG Unidad de Imagen";"CLT-R806X";"";"110.630000";"133.86";"1000";"1";
"33379";"http://pedregosa.local/img/p/6/7/9/6/6796.jpg";"KONICA MINOLTA Unidad De Revelador DV-311C cian";"A0XV0KD";"";"190.470000";"230.47";"1000";"1";
"18557";"http://pedregosa.local/img/p/4/1/4/5/4145.jpg";"Cartucho de tóner original LaserJet HP 826A amarillo para Laserjet Enterprise serie M855";"CF312A";"TONER IMPRESORA";"409.050000";"494.95";"1000";"1";
"8526";"http://pedregosa.local/img/p/8/4/8/7/8487.jpg";"Brother Cinta laminada negro/blanco 12mm";"TZe-335";"";"11.900000";"14.4";"1000";"1";
"11864";"http://pedregosa.local/img/p/7/2/3/4/7234.jpg";"OKI C-5850/5950/MC560 Toner Negro 8k";"43865724";"";"99.190000";"120.02";"1000";"1";
"22189";"http://pedregosa.local/img/p/7/9/8/7/7987.jpg";"SAMSUNG TONER LASER ML-3310/3710 NEGRO 5.000 PAGINAS";"MLT-D205L";"";"81.610000";"98.75";"1000";"1";
"15753";"http://pedregosa.local/img/p/8/4/2/1/8421.jpg";"Canon IRC2020/2030/2020I Toner Cian CEXV34";"3783B002";"";"90.490000";"109.49";"1000";"1";
"33656";"http://pedregosa.local/img/p/8/3/5/6/8356.jpg";"EPSON Epson Label Cartridge Iron on LK-4WBQ Black/White 12mm (5m)";"C53S654024";"";"18.540000";"22.43";"1000";"1";
"200274";"http://pedregosa.local/img/p/9/3/7/7/9377.jpg";"Cabezal de impresión Original HP 11 magenta para Inkjet";"C4812A";"TINTA IMPRESORA";"38.578512";"46.68";"1000";"0";
"12033";"http://pedregosa.local/img/p/5/5/3/0/5530.jpg";"Canon Pixma MX7600 cartucho tinta negra PGI-7BK";"2444B001";"";"10.590000";"12.81";"1000";"1";
"13061";"http://pedregosa.local/img/p/6/4/1/8/6418.jpg";"Brother HL-4140/4150CDN/4570CDW Tambor";"DR-320CL";"";"118.370000";"143.23";"1000";"1";
"24025";"http://pedregosa.local/img/p/8/7/0/3/8703.jpg";"Brother Cinta laminada blanco/negro (superadhesiva) 18 mm, longitud 8 m";"TZe-S241";"";"12.860000";"15.56";"1000";"1";
"30941";"http://pedregosa.local/img/p/6/0/4/3/6043.jpg";"Epson GF SureColor serie SC-P cartucho cyan UltraChrome HDX/HD 700ml";"C13T804200";"";"203.040000";"245.68";"1000";"1";
"6608";"http://pedregosa.local/img/p/3/0/9/6/3096.jpg";"HP Designjet 1050C/1055C/C Plus. Cartucho Amarillo Nº80, 350ml.";"c4848a";"TINTA IMPRESORA";"138.835200";"167.99";"1000";"0";
"3229";"http://pedregosa.local/img/p/4/2/6/1/4261.jpg";"Epson Claria Photo HD Ink Cartucho Amarillo 24XL";"LC-900Y";"TINTA IMPRESORA";"9.120000";"11.04";"1000";"1";
"13282";"http://pedregosa.local/img/p/8/2/2/0/8220.jpg";"KYOCERA-MITA Toner Copiadora TaskAlfa 550c/ 650c/ 750c Cian TK875c";"1T05JNCNL0";"";"164.510000";"199.06";"1000";"1";
"15207";"http://pedregosa.local/img/p/8/6/3/9/8639.jpg";"TOSHIBA E-Studio 2040 Toner Maagenta";"T-FC25EM";"";"95.400000";"115.43";"1000";"1";
"31406";"http://pedregosa.local/img/p/3/8/6/2/3862.jpg";"Equipo multifunción Laser Monocromo Brother DCP-L6600DW";"DCPL6600DW";"IMPRESORAS";"517.720000";"626.44";"1000";"1";
"33069";"http://pedregosa.local/img/p/7/1/9/6/7196.jpg";"OKI Toner-C332/MC363-Black-1.5K";"46508716";"";"39.270000";"47.52";"1000";"1";
"11557";"http://pedregosa.local/img/p/6/3/2/4/6324.jpg";"RICOH MPC 1500SP Tinta gel Magenta";"888549";"";"69.030000";"83.53";"1000";"1";
"19104";"http://pedregosa.local/img/p/4/5/0/5/4505.jpg";"EQUIPO MULTIFUNCIÓN EPSON Expression Photo XP-760";"C11CD96402";"IMPRESORAS";"129.650000";"156.88";"0";"0";
"3491";"http://pedregosa.local/img/p/1/6/3/3/1633.jpg";"FUJITSU M4099F unidad rodillo entrada";"800096133";"";"280.810000";"339.78";"1000";"0";
"15408";"http://pedregosa.local/img/p/8/6/4/1/8641.jpg";"HP Fusor Laser color CE247A 220v";"CC493-67912-N";"FUSORES Y PIEZAS LASER";"317.040000";"383.62";"1000";"1";
"18500";"http://pedregosa.local/img/p/3/7/0/4/3704.jpg";"Impresora  OKI Color A3 C931dn";"45530506";"IMPRESORAS";"3243.640000";"3924.8";"1000";"1";
"33183";"http://pedregosa.local/img/p/7/3/7/4/7374.jpg";"OKI Toner-C532/MC573-Yellow-1.5K";"46490401";"";"49.320000";"59.68";"1000";"1";
"200156";"http://pedregosa.local/img/p/8/9/8/5/8985.jpg";"Cartucho de tinta HP 771 Gran Formato para Z6200";"";"TINTA IMPRESORA";"0.000000";"241.32";"1000";"1";
"11671";"http://pedregosa.local/img/p/8/5/1/4/8514.jpg";"Brother Montura de 14mmx38mm verde (Pack 6)";"PR-1438G";"";"23.750000";"28.74";"1000";"1";
"12815";"http://pedregosa.local/img/p/7/9/1/6/7916.jpg";"SAMSUNG CLX-3170FN/3175N/3175FN/3175FW Deposito de residuos";"CLT-W409";"";"7.090000";"8.58";"1000";"1";
"19357";"http://pedregosa.local/img/p/8/0/1/0/8010.jpg";"SAMSUNG TONER LASER CLP 320/325 CLX 3180/3185  MAGENTA 1.000 PÁGINAS";"CLT-M4072S";"";"41.240000";"49.9";"1000";"1";
"30522";"http://pedregosa.local/img/p/7/4/4/4/7444.jpg";"OKI MC853 / MC873 Toner Cian";"45862839";"";"103.850000";"125.66";"1000";"1";
"5720";"http://pedregosa.local/img/p/6/7/0/4/6704.jpg";"Epson Aculaser C-9100 Tambor, 30.000 Páginas";"C13S051105";"";"164.600000";"199.17";"1000";"1";
"200215";"http://pedregosa.local/img/p/9/2/6/5/9265.jpg";"Paquete de 2 cartuchos de tóner negro Originales HP LaserJet 410X de alta capacidad";"CF410XD";"TONER IMPRESORA";"203.342000";"246.04";"100";"1";
"12959";"http://pedregosa.local/img/p/4/1/4/7/4147.jpg";"Cartucho de tóner original LaserJet HP 647A negro para Laserjet Enterprise series CP4025 y CP4525";"CE260A";"TONER IMPRESORA";"127.950000";"154.82";"1000";"1";
"14617";"http://pedregosa.local/img/p/6/9/8/0/6980.jpg";"KYOCERA FS-C1020MFP Toner Magenta TK150M";"1T05JKBNL0";"";"161.240000";"195.1";"1000";"1";
"30681";"http://pedregosa.local/img/p/6/2/4/5/6245.jpg";"EPSON Expression Home XP-530/XP630/XP635/XP830 Cartucho Negro Foto Nº33";"C13T33414012";"";"9.080000";"10.99";"1000";"1";
"32397";"http://pedregosa.local/img/p/8/7/5/8/8758.jpg";"Canon iPF PRO2000/4000/4000S/6000S Cartucho Cian Foto PFI-1700";"0779C001AA";"";"219.090000";"265.1";"1000";"1";
"5955";"http://pedregosa.local/img/p/8/1/4/5/8145.jpg";"Toner RICOH AFICIO 3228/3245 Tóner Negro (Type 2)";"888344";"";"43.820000";"53.02";"1000";"1";
"11323";"http://pedregosa.local/img/p/8/1/7/1/8171.jpg";"Canon IRC4580I Toner Magenta";"0260B002";"";"102.000000";"123.42";"1000";"1";
"3009";"http://pedregosa.local/img/p/6/8/1/8/6818.jpg";"KYOCERA-MITA FS-6020 Toner";"370PA0KL";"";"111.160000";"134.5";"1000";"1";
"15057";"http://pedregosa.local/img/p/4/0/4/5/4045.jpg";"Cartucho de tóner Original HP 305A Negro para HP Lasert PRO 300, M351, M375, 400, M451, M475";"CE410A";"TONER IMPRESORA";"66.930000";"80.99";"1000";"1";
"17864";"http://pedregosa.local/img/p/7/9/0/8/7908.jpg";"SAMSUNG M2625/2825, M2675/2875/2885 Toner Negro Alta";"MLT-D116L";"";"56.630000";"68.52";"1000";"1";
"55553";"http://pedregosa.local/img/p/3/1/3/0/3130.jpg";"HP Cartucho GF para Z6200 MG 771C 775ml PK1";"B6Y09A";"TINTA IMPRESORA";"203.649600";"246.42";"1000";"0";
"11436";"http://pedregosa.local/img/p/7/6/3/3/7633.jpg";"RICOH SP SP C 411 DN Unidad de transferencia type 145";"402323";"";"114.160000";"138.13";"1000";"1";
"12451";"http://pedregosa.local/img/p/8/0/0/2/8002.jpg";"SAMSUNG CLP-350,CLP-350N Toner Cian (2.000 pág.)";"CLP-C350A";"";"48.510000";"58.7";"1000";"1";
"18988";"http://pedregosa.local/img/p/4/1/1/7/4117.jpg";"Cartucho de tóner Original HP 312X de alta capacidad Negro para HP Color LaserJet Pro MFP M476dn , M476dw , M476nw";"CF380X";"TONER IMPRESORA";"89.200000";"107.93";"1000";"1";
"30135";"http://pedregosa.local/img/p/6/0/5/3/6053.jpg";"Ricoh SP 211 Impresora laser monocromo Aficio";"903781/407622";"IMPRESORAS";"68.140000";"82.45";"1000";"1";
"18062";"http://pedregosa.local/img/p/6/8/3/9/6839.jpg";"KYOCERA-MITA TASKalfa 265ci Tóner magenta";"1T02PABNL0";"";"62.830000";"76.02";"1000";"1";
"4964";"http://pedregosa.local/img/p/7/4/0/3/7403.jpg";"OKI C-3200 Toner Amarillo (1.5K)";"43034805";"";"59.708000";"72.25";"1000";"0";
"56005";"http://pedregosa.local/img/p/5/9/8/0/5980.jpg";"Impresora de Etiquetas y Tickets Brother TD-2130N";"TD2130N";"IMPRESORAS";"330.330000";"399.7";"1000";"1";
"12608";"http://pedregosa.local/img/p/8/5/6/9/8569.jpg";"Brother Montura de 18mmx50mm roja (Pack 6)";"PR-1850R";"";"28.700000";"34.73";"998";"1";
"13791";"http://pedregosa.local/img/p/5/8/4/0/5840.jpg";"Epson Stylus Photo R2000 Cartucho Negro Photo";"C13T15914010";"";"13.460000";"16.29";"1000";"1";
"30403";"http://pedregosa.local/img/p/3/9/7/8/3978.jpg";"Cartucho de tóner Original HP 201A Amarillo para HP Color LaserJet Pro";"CF402A";"TONER IMPRESORA";"62.830000";"76.02";"1000";"1";
"31999";"http://pedregosa.local/img/p/3/8/2/3/3823.jpg";"Impresora OKI Laser Color C542dn";"46356132";"IMPRESORAS";"368.090000";"445.39";"1000";"1";
"18776";"http://pedregosa.local/img/p/5/6/4/564.jpg";"KYOCERA-MITA   Tóner negro TK8325K";"1T02NP0NL0";"";"55.160000";"66.74";"1000";"1";
"5524";"http://pedregosa.local/img/p/3/1/6/316.jpg";"Epson Aculaser C-1000/2000 Toner Magenta, 6.000 Páginas";"C13S050035";"";"139.730000";"169.07";"1000";"1";
"8855";"http://pedregosa.local/img/p/6/6/1/8/6618.jpg";"Canon MFP-6530/6540 Toner negro";"0264B002";"";"114.810000";"138.92";"1000";"1";
"14183";"http://pedregosa.local/img/p/7/5/6/0/7560.jpg";"PANASONIC DP-C406 Toner Negro";"DQ-TUW28K-PB";"";"45.470000";"55.02";"1000";"1";
"17527";"http://pedregosa.local/img/p/6/3/3/8/6338.jpg";"Brother HL3140CW/HL3150CDW/DCP9020CDW Toner Negro 2.500 paginas";"TN241BK";"";"49.110000";"59.42";"1000";"1";
"32234";"http://pedregosa.local/img/p/3/1/2/7/3127.jpg";"HP DesignJet T730 Cartucho Amarillo Nº728";"F9J65A";"TINTA IMPRESORA";"74.412800";"90.04";"1000";"0";
"33826";"http://pedregosa.local/img/p/8/8/2/6/8826.jpg";"COLIDO Recubrimiento Azul Perla 60ml";"COL3D-LFD025P";"";"12.060000";"14.59";"1000";"1";
"9751";"http://pedregosa.local/img/p/7/2/2/8/7228.jpg";"Toner OKI C-8600/8800 Azul";"43487711";"";"154.040000";"186.39";"1000";"1";
"12184";"http://pedregosa.local/img/p/8/5/4/7/8547.jpg";"Brother Cinta laminada Amarillo / negro (Flexibles) 36mm";"TZe FX-661";"";"18.640000";"22.55";"1000";"1";
"24603";"http://pedregosa.local/img/p/3/1/8/1/3181.jpg";"HP Designjet Z3100/Z3200 Nº70 Cartucho Rojo";"C9456A";"TINTA IMPRESORA";"65.060800";"78.72";"1000";"0";
"17694";"http://pedregosa.local/img/p/3/3/3/0/3330.jpg";"Cartucho de tinta Original HP 970XL de alta capacidad Negro para HP OfficeJet Pro X451 dw, X551 dw, X476 dw MFP, X576 dw MFP";"CN625AE";"TINTA IMPRESORA";"86.540000";"104.71";"1000";"1";
"43022";"http://pedregosa.local/img/p/6/8/4/7/6847.jpg";"Kyocera Tóner Láser TK570M para FS-5400 Magenta";"1T02HGBEU0";"";"143.040000";"173.08";"1000";"1";
"12325";"http://pedregosa.local/img/p/5/6/8/1/5681.jpg";"Canon Pixma MP620/630/980";"CLI-521 GRIS";"";"8.740000";"10.58";"1000";"1";
"13451";"http://pedregosa.local/img/p/9/1/9/4/9194.jpg";"RICOH COPIADORA MPC-2030/2050/2550 TONER NEGRO";"842057";"";"31.510000";"38.13";"1000";"1";
"24849";"http://pedregosa.local/img/p/3/0/5/1/3051.jpg";"HP Designjet Z3100/Z3200 cabezal de impresión potenciador del brillo y gris nº70";"C9410A";"TINTA IMPRESORA";"56.817600";"68.75";"1000";"0";
"31712";"http://pedregosa.local/img/p/7/8/9/2/7892.jpg";"SAMSUNG Tóner Magenta Standard X4300LX/X4250LX/X4220RX";"CLT-M808S";"";"127.780000";"154.61";"1000";"1";
"3994";"http://pedregosa.local/img/p/8/8/5/2/8852.jpg";"Canon Fax L-2000/L-2000IP Toner, 4.000 páginas";"7621A002";"";"98.100000";"118.7";"1000";"1";
"7475";"http://pedregosa.local/img/p/1/0/8/7/1087.jpg";"Tambor OKI OKIPAGE 4W/4W+/4M   OKI FAX 4100";"9001038";"";"139.420000";"168.7";"1000";"1";
"3729";"http://pedregosa.local/img/p/8/8/5/8/8858.jpg";"Tambor PANASONIC FAX UF-490";"UG-3220";"";"75.580000";"91.45";"1000";"1";
"13587";"http://pedregosa.local/img/p/8/2/4/1/8241.jpg";"Brother Etiquetas identificadoras 22X60 - bolsa de 12 hojas";"ID2260";"";"3.470000";"4.2";"1000";"1";
"15594";"http://pedregosa.local/img/p/8/2/7/5/8275.jpg";"Canon Toner Negro IR 1730i C-EXV37";"2787B002";"";"56.980000";"68.95";"1000";"1";
"31855";"http://pedregosa.local/img/p/6/9/1/0/6910.jpg";"KYOCERA CARTUCHO DE TÓNER CIAN (1T02R5CNL0, TK5205C)";"1T02R5CNL0";"";"78.630000";"95.14";"1000";"1";
"33431";"http://pedregosa.local/img/p/5/8/7/6/5876.jpg";"EPSON Singlepack Cyan 35 DURABrite Ultra Ink";"C13T35824010";"";"16.640000";"20.13";"1000";"1";
"18588";"http://pedregosa.local/img/p/5/7/4/0/5740.jpg";"Epson Cartucho Cián 79XL 2000 páginas WorkForce Pro WF-5xxx Series";"C13T79024010";"";"24.130000";"29.2";"1000";"1";
"8601";"http://pedregosa.local/img/p/7/7/4/5/7745.jpg";"SAMSUNG TONER LASER MAGENTA CLX8385ND 15.000 PAGINAS";"CLX-M8385A";"";"141.500000";"171.22";"1000";"1";
"11874";"http://pedregosa.local/img/p/6/3/3/0/6330.jpg";"RICOH GX5050N Tinta gel Type GC-21CH Cian Alta capacidad";"405537";"";"56.110000";"67.89";"1000";"1";
"22834";"http://pedregosa.local/img/p/7/2/5/6/7256.jpg";"OKI C711/C710/C711WT TONER LASER MAGENTA 11.500 paginas";"44318606";"";"153.600000";"185.86";"1000";"1";
"15762";"http://pedregosa.local/img/p/5/1/5/2/5152.jpg";"Brother MFC-J4410DW/MFC-J4510DW, BLISTER Cartucho Negro 1200 pag";"LC127XLBKBP";"";"21.320000";"25.8";"1000";"1";
"33669";"http://pedregosa.local/img/p/6/0/7/6/6076.jpg";"EPSON 4000-Sheet Stapler / Stacker unit for WF-C20590 Series";"C12C933261";"TINTA MULTIFUNCION";"3325.940000";"4024.39";"1000";"0";
"12049";"http://pedregosa.local/img/p/3/2/8/4/3284.jpg";"Cartucho de tinta Original HP Tricolor para HP OfficeJet 4500 G510 a, g, n J45244, J4535, J4580, J46244, J4660, J4680";"CC656AE";"TINTA IMPRESORA";"18.760000";"22.7";"1000";"0";
